Anno;Quartiere;NIL;Uomini;Donne;Totale;Minori;Stranieri;Famiglie registrate in anagrafe;Famiglie unipersonali registrate in anagrafe;80 e più soli fam registrate in anagrafe;Nati vivi;Nati fuori dal matrimonio;Nati con almeno un genitore straniero;Morti;Emigrati;Immigrati;80 e più;65 e più;Prima cittadinanza;residenti prima cittadinanza;Seconda cittadinanza;residenti seconda cittadinanza;Terza cittadinanza;residenti terza cittadinanza;Scuola dell'infanzia (numero);Scuola primaria (numero);Scuola secondaria di primo grado (numero);Area (metri quadrati)
2017;Moncucco - San Cristoforo;45;6680;6960;13640;2106;2654;7487;4118;417;109;43;109;131;401;558;926;3030;Egitto;692;Filippine;249;Sri Lanka (ex Ceylon);227;5;1;1;1596174,14
2017;Monlue' - Ponte Lambro;31;2772;2398;5170;973;1886;2570;1048;93;51;32;51;41;177;255;188;737;Egitto;321;Perù;205;Ecuador;183;1;1;0;2639289,21
2017;Morivione;37;3702;4008;7710;1266;1283;4185;2032;198;66;33;66;142;221;274;624;1656;Filippine;248;Egitto;149;Cinese, Repubblica Popolare;134;2;2;1;817976,68
2017;Muggiano;54;1535;1569;3104;698;202;1345;504;36;22;8;22;4;66;86;97;373;Ecuador;26;Egitto;24;Perù;24;1;1;0;444218,42
2017;Niguarda - Ca’ Granda - Prato Centenaro - Q.re Fulvio Testi;14;17450;19345;36795;5415;5497;18971;8933;1668;222;75;222;472;896;870;3535;9974;Egitto;820;Cinese, Repubblica Popolare;581;Filippine;562;10;6;4;4251281,95
2017;Ortomercato;29;2152;2065;4217;645;1581;2427;1415;160;33;16;33;45;144;142;315;858;Egitto;420;Filippine;203;Cinese, Repubblica Popolare;164;1;1;1;1402519,65
2017;Padova - Turro - Crescenzago;19;18360;18721;37081;5554;12642;20497;11534;1477;329;134;329;360;1083;1334;2910;7866;Filippine;2674;Egitto;2385;Cinese, Repubblica Popolare;1302;7;4;3;2061945,5
2017;Pagano;68;8167;9225;17392;3131;1648;8672;4079;699;123;40;123;179;358;593;1392;4045;Filippine;248;Francia;168;Sri Lanka (ex Ceylon);131;2;2;2;1289734,29
2017;Parco Bosco in citta';88;259;255;514;131;135;282;106;4;3;2;3;6;4;43;13;79;Romania;60;Filippine;14;Egitto;12;0;0;0;7837668,61
2017;Parco dei Navigli;86;168;121;289;55;45;149;64;3;3;1;3;1;22;13;6;30;Romania;10;Albania;9;Egitto;8;0;0;0;3617836,27
2017;Parco delle Abbazie;85;229;216;445;136;174;172;80;4;12;8;12;1;18;10;8;38;Montenegro;58;Romania;55;Bosnia-Erzegovina;32;0;0;0;13722000
2017;Parco Forlanini - Cavriano;24;2013;595;2608;178;1922;2183;357;23;20;12;20;6;88;1601;37;127;Mali;173;Nigeria;167;Bangladesh;161;0;0;0;2925814,52
2017;Parco Nord;84;49;51;100;18;21;50;23;2;0;0;0;0;5;0;3;13;Cinese, Repubblica Popolare;4;Albania;3;Filippine;3;1;1;0;1533639,39
2017;Parco Sempione;8;2;0;2;1;0;1;9;0;0;0;0;0;1;0;0;;;0;;0;;0;0;0;0;470434,33
2017;Porta Garibaldi - Porta Nuova;9;2649;2950;5599;746;796;3323;1983;191;34;16;34;52;156;253;0;1175;Cinese, Repubblica Popolare;108;Perù;70;Filippine;52;1;0;0;785668,25
2017;Porta Genova;50;6823;8226;15049;2347;1180;8034;4234;636;113;50;113;130;272;436;1272;3707;Filippine;176;Sri Lanka (ex Ceylon);89;Egitto;84;4;2;0;996786,39
2017;Porta Magenta;51;12007;14846;26853;4342;2521;14135;7325;1159;211;92;211;295;528;862;2300;6575;Filippine;508;Francia;203;Ucraina;175;4;3;3;1306450,76
2017;Porta Ticinese - Conca del Naviglio;6;9036;10618;19654;2726;2053;11510;6930;703;164;67;164;163;535;833;1355;4358;Filippine;284;Egitto;243;Cinese, Repubblica Popolare;171;7;3;2;1255064,75
2017;Porta Ticinese - Conchetta;44;8053;9069;17122;2514;2168;10056;6194;598;153;67;153;169;490;684;1098;3386;Egitto;240;Filippine;226;Romania;163;4;1;0;1483927,87
2017;Porta Vigentina - Porta Lodovica;5;6372;7286;13658;2158;1433;7287;3780;550;74;21;74;155;298;472;1186;3293;Filippine;173;Sri Lanka (ex Ceylon);164;Egitto;120;4;3;3;1135239,32
2017;Portello;67;3866;4445;8311;1270;852;4409;2217;380;72;33;72;86;162;298;796;2197;Filippine;116;Perù;104;Cinese, Repubblica Popolare;82;3;3;2;909636,6
2017;Pta Romana;27;7741;8696;16437;2261;1695;9537;5674;595;134;49;134;155;391;704;1139;3514;Filippine;283;Cinese, Repubblica Popolare;131;Sri Lanka (ex Ceylon);105;1;2;1;1002793,53
2017;Q.re Gallaratese - Q.re San Leonardo - Lampugnano;65;15013;17481;32494;4434;3465;16170;6496;1730;182;81;182;465;618;759;4271;10967;Filippine;440;Romania;384;Perù;322;6;6;3;3894538,21
2017;QT 8;66;1853;2213;4066;644;415;2065;984;222;27;8;27;47;61;101;420;1058;Filippine;59;Sri Lanka (ex Ceylon);50;Cinese, Repubblica Popolare;39;3;2;1;1024437,42
2017;Quarto Cagnino;61;4747;5124;9871;1531;1054;4707;1931;321;74;31;74;82;169;201;795;2597;Egitto;192;Filippine;137;Cinese, Repubblica Popolare;136;3;1;1;986391,48
2017;Quarto Oggiaro - Vialba - Musocco;76;14730;15904;30634;5056;6999;14499;6131;1128;201;105;201;371;807;616;2573;7040;Cinese, Repubblica Popolare;1706;Egitto;920;Filippine;692;6;5;3;2778263,75
2017;Quinto Romano;62;2305;2401;4706;630;490;2268;903;149;19;10;19;51;97;85;340;1248;Egitto;94;Filippine;65;Romania;53;1;1;0;1645859,77
2017;Quintosole;39;697;158;855;51;143;706;92;7;1;0;1;5;52;141;18;131;Egitto;31;Albania;28;Romania;22;0;0;0;1057528,77
2017;Rogoredo - Santa Giulia;33;5179;4979;10158;2120;1935;4967;2372;214;119;33;119;68;300;327;413;1439;Egitto;283;Filippine;230;Romania;160;2;1;1;1200161,64
2017;Ronchetto delle Rane;40;384;350;734;142;116;303;96;8;3;2;3;7;18;5;28;103;Egitto;36;Filippine;22;Ecuador;13;0;0;0;188870,6
2017;Ronchetto sul Naviglio - Q.re Lodovico il Moro;48;6868;7649;14517;2058;1800;7378;3353;549;90;44;90;141;350;333;1359;4167;Egitto;378;Filippine;182;Perù;178;4;4;3;2406775,2
2017;Roserio;74;143;112;255;33;61;122;50;7;2;2;2;1;7;0;16;59;Cinese, Repubblica Popolare;29;Filippine;5;Ecuador;4;0;0;0;708465,8
2017;San Siro;57;12817;13759;26576;4664;9354;14530;8349;1159;261;70;261;265;634;844;2043;5628;Egitto;3351;Filippine;1291;Marocco;629;2;1;0;984925,54
2017;Sarpi;69;14069;16493;30562;5014;5129;16927;9473;1064;286;135;286;275;715;1205;2126;6235;Cinese, Repubblica Popolare;2223;Filippine;540;Perù;198;5;4;3;1811914,53
2017;Scalo Romana;36;6682;5843;12525;1914;4372;7115;4162;256;142;47;142;84;382;578;595;2148;Egitto;983;Filippine;653;Bangladesh;353;0;1;0;1736727,98
2017;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata;42;14675;15425;30100;4885;6032;15902;8170;1135;258;103;258;349;676;850;2367;6684;Filippine;1093;Egitto;934;Perù;413;8;5;3;3232237,35
2017;Stadio - Ippodromi;60;6119;6572;12691;2242;2231;6018;2559;418;83;30;83;122;301;418;1063;2932;Filippine;420;Francia;397;Perù;155;6;8;3;3435307,37
2017;Stazione Centrale - Ponte Seveso;10;9670;8894;18564;2504;4822;10975;6736;599;147;44;147;156;479;1181;1163;3665;Bangladesh;667;Filippine;588;Cinese, Repubblica Popolare;548;3;3;3;1556077,52
2017;Stephenson;75;60;47;107;12;39;49;19;1;2;1;2;0;1;19;5;17;Filippine;13;Cinese, Repubblica Popolare;6;Sri Lanka (ex Ceylon);4;0;0;0;560097,89
2017;Taliedo - Morsenchio - Q.re Forlanini;30;8898;10245;19143;2866;3133;9899;4693;1159;129;57;129;301;416;470;2488;5284;Perù;398;Filippine;392;Egitto;295;5;4;2;3821389,97
2017;Tibaldi;43;5543;6075;11618;1490;1982;6842;4077;524;95;37;95;133;301;469;1072;2876;Egitto;366;Filippine;313;Cinese, Repubblica Popolare;139;2;1;1;786214,31
2017;Tre Torri;59;1000;1112;2112;461;372;974;423;64;27;10;27;14;73;124;123;384;Francia;59;Filippine;30;Spagna;28;0;0;0;513316,34
2017;Trenno;64;2090;2022;4112;499;354;2076;745;127;20;10;20;46;143;129;279;1220;Somalia;37;Filippine;28;Ucraina;22;1;0;0;489710,56
2017;Triulzo Superiore;32;929;702;1631;339;1081;868;522;15;19;7;19;2;64;73;27;122;Egitto;262;Sri Lanka (ex Ceylon);203;Filippine;122;0;0;0;1395022,03
2017;Umbria - Molise - Calvairate;28;10770;11956;22726;3428;4457;12786;7254;1028;229;85;229;238;620;805;1926;5263;Filippine;796;Egitto;644;Marocco;284;3;1;0;1192396,73
2017;Vigentino - Q.re Fatima;38;7067;7566;14633;2334;1775;7431;3416;493;114;26;114;139;343;432;1128;3732;Filippine;265;Egitto;181;Romania;140;4;2;1;1853233,5
2017;Villapizzone - Cagnola - Boldinasco;71;20217;20999;41216;6795;13163;21684;11228;1483;356;143;356;459;1043;1354;3022;8390;Cinese, Repubblica Popolare;2952;Filippine;1967;Egitto;1882;11;8;3;3427070,6
2017;XXII Marzo;26;14546;17121;31667;4797;3023;17220;9244;1328;248;99;248;342;671;1031;2562;7685;Filippine;449;Perù;253;Sri Lanka (ex Ceylon);180;5;3;3;1637499,71
2018;Adriano;17;9156;8352;17508;3120;4300;8929;3476;315;152;61;61;98;505;761;730;2676;Egitto;647;Filippine;565;Cinese, Repubblica Popolare;424;4;1;0;2431560,11
2018;Affori;80;12690;12651;25341;4250;7565;13126;6701;801;209;82;101;210;668;1044;1650;4902;Cinese, Repubblica Popolare;1990;Egitto;1213;Filippine;1119;6;3;2;2070893,65
2018;Assiano;87;169;150;319;77;41;137;57;7;3;3;0;0;9;16;13;44;Paesi Bassi;8;Marocco;5;Ucraina;5;0;0;0;5844580,12
2018;Baggio - Q.re degli Olmi - Q.re Valsesia;55;14282;15735;30017;4746;5994;14794;6440;1221;220;101;100;352;653;805;2816;7776;Filippine;1123;Egitto;742;Perù;729;7;3;2;3478599,96
2018;Bande Nere;52;20405;24171;44576;6204;7243;24467;12603;2370;355;126;112;636;963;1516;5167;12111;Filippine;1653;Egitto;606;Perù;545;13;7;6;2663880,93
2018;Barona;46;7965;9023;16988;2357;2518;8252;3396;776;82;34;28;249;340;311;1758;5347;Egitto;653;Filippine;316;Marocco;192;3;3;1;2006324,59
2018;Bicocca;15;4398;4279;8677;1536;1509;4521;2196;159;97;28;27;47;286;315;374;1366;Egitto;201;Filippine;197;Cinese, Repubblica Popolare;169;0;0;0;1534521,13
2018;Bovisa;77;7193;6793;13986;2133;4953;7943;4707;439;131;52;73;106;458;596;835;2361;Egitto;1204;Cinese, Repubblica Popolare;901;Filippine;574;3;2;1;1913132,63
2018;Bovisasca;81;3336;3701;7037;1047;1007;3382;1366;284;57;28;17;109;140;136;695;1976;Cinese, Repubblica Popolare;145;Romania;101;Perù;100;3;1;1;1576826,44
2018;Brera;2;8600;9901;18501;2992;2634;10466;5806;701;145;51;31;156;541;985;1350;4216;Filippine;384;Sri Lanka (ex Ceylon);207;Egitto;136;5;5;3;1637395,23
2018;Bruzzano;83;6281;6608;12889;2160;2547;6190;2589;379;97;35;47;124;314;293;919;3096;Egitto;413;Romania;223;Filippine;222;3;2;1;1667691,29
2018;Buenos Aires - Porta Venezia - Porta Monforte;21;29217;33221;62438;9171;7632;34856;19734;2473;470;182;108;586;1498;2381;4743;14418;Filippine;1233;Cinese, Repubblica Popolare;743;Sri Lanka (ex Ceylon);424;9;5;4;2877542,27
2018;Cantalupa;47;266;249;515;78;93;256;118;3;7;3;3;2;20;17;18;93;Egitto;15;Cinese, Repubblica Popolare;14;Romania;9;0;0;0;926716,81
2018;Cascina Merlata;73;754;102;856;15;218;813;4;0;0;0;0;1;74;135;3;54;Marocco;54;Albania;38;Romania;25;0;0;0;1729126,9
2018;Chiaravalle;34;541;500;1041;118;142;540;247;29;5;0;3;8;23;11;60;281;Egitto;28;Filippine;20;Sri Lanka (ex Ceylon);17;1;0;0;311640,12
2018;Cimiano - Rottole - Q.re Feltre;18;9185;10518;19703;2788;3109;10572;5417;1137;144;51;44;257;538;645;2295;5464;Filippine;582;Perù;322;Egitto;312;7;4;3;4971969,5
2018;Citta' studi;22;16887;19506;36393;4866;5324;20918;12156;1853;262;110;67;389;951;1282;3391;9126;Filippine;852;Perù;464;Sri Lanka (ex Ceylon);427;7;8;5;2207487,44
2018;Comasina;82;4764;4852;9616;1779;3292;4535;2007;335;89;36;57;82;325;213;643;1849;Cinese, Repubblica Popolare;1207;Egitto;428;Romania;227;3;2;2;926734,56
2018;Corsica;25;9049;10660;19709;2814;2845;10913;6004;894;150;66;35;199;467;644;1780;4746;Filippine;612;Cinese, Repubblica Popolare;245;Perù;229;5;3;3;1081329,7
2018;De Angeli - Monte Rosa;58;9717;11683;21400;3220;2622;11618;6108;929;181;57;38;245;511;885;1917;5120;Filippine;369;Francia;297;Cinese, Repubblica Popolare;187;3;2;3;1323078,54
2018;Dergano;79;12002;11145;23147;3792;8009;12654;7304;656;219;77;124;159;741;892;1388;3958;Egitto;1727;Cinese, Repubblica Popolare;1725;Filippine;979;3;3;3;1358615,04
2018;Duomo;1;8055;8834;16889;2625;2121;9377;5245;624;106;49;23;139;585;752;1195;3748;Filippine;380;Sri Lanka (ex Ceylon);255;Francia;133;4;4;3;2341704,07
2018;Farini;78;2072;1839;3911;580;1372;2239;1329;95;40;16;23;23;148;168;198;646;Egitto;353;Cinese, Repubblica Popolare;336;Filippine;129;0;0;0;1010230,89
2018;Figino;63;1138;1174;2312;417;519;1088;462;45;22;10;5;19;49;100;100;440;Egitto;72;Filippine;66;Romania;64;2;2;1;1424713,85
2018;Forze Armate;56;11604;12916;24520;3859;4650;12199;5561;951;182;73;72;268;544;627;2043;6306;Filippine;870;Egitto;868;Perù;453;7;5;2;3206902,39
2018;Ghisolfa;70;8457;9518;17975;2792;3072;9840;5357;804;139;59;39;155;415;601;1459;3867;Cinese, Repubblica Popolare;616;Filippine;512;Egitto;323;0;0;0;1051452,21
2018;Giambellino;49;15026;16559;31585;5108;8272;16849;9188;1380;262;86;135;331;785;1020;2539;6989;Egitto;2148;Filippine;1431;Sri Lanka (ex Ceylon);690;2;2;2;1965274,21
2018;Giardini P.ta Venezia;3;20;19;39;5;6;21;11;1;0;0;0;1;0;0;2;7;Filippine;3;Sri Lanka (ex Ceylon);3;;0;1;0;0;249646,83
2018;Gorla - Precotto;16;14449;15080;29529;4593;6928;15729;8035;916;238;94;119;250;804;1035;2087;6507;Filippine;1648;Egitto;792;Perù;656;9;6;2;3005623,49
2018;Gratosoglio - Q.re Missaglia - Q.re Terrazze;41;8912;9889;18801;2863;2948;8768;3530;861;99;45;29;237;400;337;2160;5351;Egitto;463;Filippine;364;Cinese, Repubblica Popolare;299;3;4;2;3312818,32
2018;Greco - Segnano;13;7775;8087;15862;2449;3911;8566;4441;666;128;41;47;160;414;558;1327;3361;Filippine;805;Cinese, Repubblica Popolare;667;Egitto;392;2;2;2;1768669,43
2018;Guastalla;4;6980;8196;15176;2268;1782;8266;4499;623;113;34;26;138;368;581;1211;3760;Filippine;361;Sri Lanka (ex Ceylon);265;Romania;94;6;7;9;1548020,74
2018;Isola;11;11324;11808;23132;3250;4391;13459;8103;823;209;87;68;199;656;1041;1592;4597;Cinese, Repubblica Popolare;816;Egitto;644;Filippine;465;4;3;3;1322966,34
2018;Lambrate - Ortica;23;5587;5928;11515;1935;2073;6177;3258;343;110;48;31;123;307;371;828;2137;Filippine;398;Egitto;282;Romania;158;6;4;2;3096861,87
2018;Lodi - Corvetto;35;17405;18957;36362;5560;9600;19935;10813;1574;310;117;160;431;1107;1226;3232;8485;Filippine;1742;Egitto;1595;Perù;768;9;7;4;3639092,52
2018;Lorenteggio;53;6736;7484;14220;2233;2050;7088;3202;700;118;41;39;168;310;372;1618;3668;Egitto;417;Filippine;250;Romania;181;5;4;2;2635327,1
2018;Loreto - Casoretto - NoLo;20;23744;21712;45456;6379;15695;26886;17072;1320;375;145;196;350;1463;2210;2596;7920;Egitto;2913;Filippine;2802;Bangladesh;1963;6;6;4;1747565,53
2018;Maciachini - Maggiolina;12;12508;13667;26175;3752;5193;14266;7826;1206;188;78;61;256;672;857;2240;6140;Cinese, Repubblica Popolare;913;Filippine;895;Egitto;693;8;3;2;1674980,95
2018;Magenta - S.Vittore;7;8348;9526;17874;3078;1917;9413;4832;683;119;43;33;138;436;877;1313;3951;Filippine;275;Francia;220;Sri Lanka (ex Ceylon);193;5;6;4;1390146,88
2018;Maggiore - Musocco - Certosa;72;3088;3177;6265;1048;1113;3233;1555;158;58;17;23;40;98;343;401;1323;Perù;132;Romania;119;Egitto;116;2;2;1;3030188,71
2018;Moncucco - San Cristoforo;45;6775;6995;13770;2100;2773;7601;4230;440;110;45;39;120;394;604;969;3035;Egitto;796;Filippine;248;Sri Lanka (ex Ceylon);220;5;1;1;1596174,14
2018;Monlue' - Ponte Lambro;31;2865;2446;5311;993;2058;2650;1068;99;60;26;37;36;207;279;211;744;Egitto;358;Perù;218;Ecuador;172;1;1;0;2639289,21
2018;Morivione;37;3773;4061;7834;1273;1306;4276;2081;210;52;25;17;127;234;340;648;1659;Filippine;236;Cinese, Repubblica Popolare;157;Egitto;147;2;2;2;817976,68
2018;Muggiano;54;1537;1584;3121;668;205;1363;519;37;17;2;3;13;76;66;105;389;Romania;24;Perù;23;Ecuador;22;1;1;0;444218,42
2018;Niguarda - Ca’ Granda - Prato Centenaro - Q.re Fulvio Testi;14;17508;19388;36896;5422;5701;19055;9063;1661;248;101;100;480;999;848;3614;9869;Egitto;864;Cinese, Repubblica Popolare;665;Filippine;559;10;6;4;4251281,95
2018;Ortomercato;29;2181;2109;4290;660;1652;2467;1457;164;35;14;22;43;130;154;326;850;Egitto;432;Filippine;199;Cinese, Repubblica Popolare;195;1;1;1;1402519,65
2018;Padova - Turro - Crescenzago;19;18614;18917;37531;5614;12972;20824;11866;1499;307;124;191;345;1202;1395;2951;7804;Filippine;2709;Egitto;2422;Cinese, Repubblica Popolare;1338;7;4;4;2061945,5
2018;Pagano;68;8316;9392;17708;3111;1752;8863;4208;709;128;45;28;166;342;645;1423;4098;Filippine;251;Francia;192;Sri Lanka (ex Ceylon);142;2;2;2;1289734,29
2018;Parco Bosco in citta';88;300;296;596;150;149;330;128;4;1;1;0;1;10;50;17;85;Romania;69;Filippine;15;Egitto;12;0;0;0;7837668,61
2018;Parco dei Navigli;86;172;125;297;53;60;154;68;4;1;1;0;2;11;8;8;31;Egitto;19;Romania;12;Albania;9;0;0;0;3617836,27
2018;Parco delle Abbazie;85;228;218;446;131;182;170;77;4;9;6;7;1;16;18;8;36;Montenegro;57;Romania;56;Bosnia-Erzegovina;34;0;0;0;13722000
2018;Parco Forlanini - Cavriano;24;2054;602;2656;186;1943;2220;370;24;17;13;8;1;162;197;39;139;Mali;188;Nigeria;170;Bangladesh;167;0;0;0;2925814,52
2018;Parco Nord;84;48;50;98;18;18;49;24;3;1;1;0;0;2;2;5;13;Cinese, Repubblica Popolare;4;Filippine;3;Egitto;2;1;1;0;1533639,39
2018;Parco Sempione;8;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;;0;;0;;0;0;0;0;470434,33
2018;Porta Garibaldi - Porta Nuova;9;2712;3014;5726;761;817;3422;2055;201;45;17;14;49;169;327;381;1206;Cinese, Repubblica Popolare;119;Perù;75;Filippine;51;1;0;0;785668,25
2018;Porta Genova;50;6838;8240;15078;2322;1216;8078;4319;671;112;34;21;162;325;498;1320;3690;Filippine;165;Egitto;111;Sri Lanka (ex Ceylon);80;4;1;0;996786,39
2018;Porta Magenta;51;12100;14916;27016;4307;2546;14248;7400;1186;185;61;26;292;560;846;2358;6556;Filippine;484;Francia;193;Ucraina;178;4;3;3;1306450,76
2018;Porta Ticinese - Conca del Naviglio;6;9097;10650;19747;2669;2075;11624;7048;725;136;57;27;162;509;871;1419;4390;Filippine;277;Egitto;239;Cinese, Repubblica Popolare;167;7;3;2;1255064,75
2018;Porta Ticinese - Conchetta;44;8148;9109;17257;2534;2194;10167;6292;601;182;75;27;155;519;726;1145;3363;Egitto;247;Filippine;221;Romania;166;4;1;0;1483927,87
2018;Porta Vigentina - Porta Lodovica;5;6416;7300;13716;2120;1437;7364;3857;576;88;30;14;139;333;571;1243;3294;Filippine;175;Sri Lanka (ex Ceylon);155;Egitto;116;4;3;3;1135239,32
2018;Portello;67;4004;4520;8524;1323;888;4532;2312;401;63;23;15;97;186;372;806;2175;Filippine;117;Perù;100;Cinese, Repubblica Popolare;85;3;3;2;909636,6
2018;Pta Romana;27;7863;8837;16700;2313;1735;9690;5797;595;160;54;26;130;420;780;1155;3530;Filippine;259;Cinese, Repubblica Popolare;148;Sri Lanka (ex Ceylon);109;1;2;1;1002793,53
2018;Q.re Gallaratese - Q.re San Leonardo - Lampugnano;65;15094;17575;32669;4447;3777;16340;6678;1848;197;80;64;476;695;758;4542;10802;Filippine;490;Romania;414;Perù;323;6;6;3;3894538,21
2018;QT 8;66;1877;2263;4140;663;475;2093;995;227;29;13;4;42;81;108;429;1049;Filippine;61;Sri Lanka (ex Ceylon);53;Cinese, Repubblica Popolare;44;3;2;1;1024437,42
2018;Quarto Cagnino;61;4788;5170;9958;1559;1115;4749;1954;339;90;44;17;112;209;187;865;2606;Egitto;232;Filippine;165;Cinese, Repubblica Popolare;144;3;1;1;986391,48
2018;Quarto Oggiaro - Vialba - Musocco;76;14790;15939;30729;5040;7434;14582;6198;1180;194;93;116;405;741;592;2611;7042;Cinese, Repubblica Popolare;1794;Egitto;1041;Filippine;711;6;5;3;2778263,75
2018;Quinto Romano;62;2321;2450;4771;643;555;2307;930;151;24;6;10;47;105;115;360;1262;Egitto;105;Filippine;81;Sri Lanka (ex Ceylon);53;1;1;0;1645859,77
2018;Quintosole;39;773;152;925;47;156;784;99;8;2;1;0;10;83;157;24;140;Albania;32;Egitto;27;Romania;24;0;0;0;1057528,77
2018;Rogoredo - Santa Giulia;33;5255;5010;10265;2113;1960;5007;2363;204;98;38;33;63;298;322;417;1472;Egitto;285;Filippine;235;Romania;158;2;1;1;1200161,64
2018;Ronchetto delle Rane;40;389;352;741;135;114;308;99;10;2;0;1;4;10;11;27;110;Egitto;34;Filippine;23;Ecuador;11;0;0;0;188870,6
2018;Ronchetto sul Naviglio - Q.re Lodovico il Moro;48;6901;7726;14627;2060;1866;7500;3471;584;71;34;25;160;336;404;1443;4147;Egitto;403;Filippine;191;Perù;188;4;4;3;2406775,2
2018;Roserio;74;150;112;262;33;69;127;54;7;0;0;0;2;6;9;17;62;Cinese, Repubblica Popolare;27;Brasile;6;Filippine;6;0;0;0;708465,8
2018;San Siro;57;13042;13875;26917;4727;9686;14684;8485;1154;278;91;189;264;685;1006;2075;5606;Egitto;3618;Filippine;1291;Perù;640;2;1;0;984925,54
2018;Sarpi;69;14284;16744;31028;5073;5253;17157;9600;1031;253;99;67;286;720;1167;2174;6230;Cinese, Repubblica Popolare;2272;Filippine;544;Sri Lanka (ex Ceylon);187;5;4;3;1811914,53
2018;Scalo Romana;36;6777;5995;12772;1968;4529;7219;4225;266;120;40;79;91;397;609;607;2165;Egitto;1022;Filippine;699;Bangladesh;328;0;1;0;1736727,98
2018;Stadera - Chiesa Rossa - Q.re Torretta - Conca Fallata;42;14767;15448;30215;4737;6088;16094;8390;1180;220;84;75;291;656;978;2458;6688;Filippine;1067;Egitto;903;Cinese, Repubblica Popolare;454;7;5;3;3232237,35
2018;Stadio - Ippodromi;60;6165;6618;12783;2212;2335;6071;2581;450;78;27;30;119;335;452;1140;2959;Filippine;437;Francia;390;Egitto;157;6;8;3;3435307,37
2018;Stazione Centrale - Ponte Seveso;10;10196;9139;19335;2499;5361;11687;7431;629;138;52;62;143;582;1398;1198;3712;Bangladesh;662;Filippine;588;Cinese, Repubblica Popolare;541;4;4;3;1556077,52
2018;Stephenson;75;69;49;118;15;45;53;20;1;3;1;2;0;2;5;6;19;Filippine;15;Cinese, Repubblica Popolare;6;Sri Lanka (ex Ceylon);4;0;0;0;560097,89
2018;Taliedo - Morsenchio - Q.re Forlanini;30;9093;10329;19422;2910;3349;10072;4795;1182;147;67;50;250;411;547;2496;5206;Perù;415;Filippine;396;Egitto;331;5;4;2;3821389,97
2018;Tibaldi;43;5566;6098;11664;1484;2029;6910;4171;538;77;27;28;122;337;427;1092;2844;Egitto;367;Filippine;320;Cinese, Repubblica Popolare;140;2;1;1;786214,31
2018;Tre Torri;59;1041;1146;2187;461;388;1010;437;65;22;6;6;22;68;112;126;384;Francia;47;Spagna;31;Germania;27;0;0;0;513316,34
2018;Trenno;64;2076;2023;4099;485;370;2093;767;134;23;16;7;31;81;116;305;1267;Somalia;46;Filippine;30;Marocco;25;1;0;0;489710,56
2018;Triulzo Superiore;32;969;729;1698;358;1139;893;523;17;17;4;15;2;63;98;29;130;Egitto;283;Sri Lanka (ex Ceylon);207;Filippine;127;0;0;0;1395022,03
2018;Umbria - Molise - Calvairate;28;10931;12112;23043;3481;4602;12993;7430;1038;205;60;59;227;551;807;1958;5257;Filippine;800;Egitto;697;Cinese, Repubblica Popolare;300;3;1;0;1192396,73
2018;Vigentino - Q.re Fatima;38;7184;7689;14873;2374;1828;7592;3533;546;119;43;32;116;308;428;1244;3770;Filippine;280;Egitto;175;Ecuador;143;4;2;1;1853233,5
2018;Villapizzone - Cagnola - Boldinasco;71;20348;21120;41468;6702;13281;21903;11423;1511;343;135;191;430;1142;1397;3073;8398;Cinese, Repubblica Popolare;2977;Filippine;1938;Egitto;1924;10;8;3;3427070,6
2018;XXII Marzo;26;14735;17255;31990;4810;3125;17394;9372;1356;233;76;44;289;689;1028;2655;7709;Filippine;451;Perù;241;Cinese, Repubblica Popolare;209;5;3;3;1637499,71
2019;Adriano;17;9302;8389;17691;3084;4395;9172;3712;331;139;63;54;112;562;572;767;2748;Egitto;667;Filippine;542;Cinese, Repubblica Popolare;439;4;1;0;2431560,11
2019;Affori;80;12767;12629;25396;4162;7625;13306;6907;831;195;81;87;197;828;886;1758;4920;Cinese, Repubblica Popolare;2129;Egitto;1161;Filippine;1075;6;3;2;2070893,65
2019;Assiano;87;158;137;295;70;31;127;52;7;2;2;0;2;22;8;13;42;Marocco;5;Ucraina;5;Romania;4;0;0;0;5844580,12
2019;Baggio - Q.re degli Olmi - Q.re Valsesia;55;14452;15810;30262;4750;6344;14981;6590;1250;199;109;102;339;782;724;2936;7775;Filippine;1172;Egitto;847;Perù;740;7;3;2;3478599,96
2019;Bande Nere;52;20610;24174;44784;6122;7352;24779;13002;2391;317;118;111;652;1065;1416;5287;11963;Filippine;1661;Egitto;609;Perù;531;13;7;6;2663880,93
2019;Barona;46;7920;8922;16842;2317;2638;8224;3414;794;97;38;48;224;399;292;1848;5375;Egitto;689;Filippine;323;Sri Lanka (ex Ceylon);198;3;3;1;2006324,59
2019;Bicocca;15;4437;4254;8691;1537;1518;4521;2201;165;92;28;21;42;282;282;396;1401;Cinese, Repubblica Popolare;208;Filippine;206;Egitto;187;0;0;0;1534521,13
2019;Bovisa;77;7263;6882;14145;2159;4992;8077;4844;439;118;43;58;102;500;643;853;2409;Egitto;1216;Cinese, Repubblica Popolare;914;Filippine;536;3;2;1;1913132,63
2019;Bovisasca;81;3508;3855;7363;1105;1169;3566;1493;302;41;20;15;101;163;223;728;1996;Cinese, Repubblica Popolare;210;Egitto;138;Perù;106;3;1;1;1576826,44
